"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","eids-badge__description","he-lazy-image src","eids-badge__label","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-gungoren-abdurrahman-nafiz-gurman-kiralik/daire/0-44206491","14","35.000","18-02-2025","İstanbul Kiralık Daire","3 +
                          1","135 m²","30
                        Yaşında","Kot 2","Merter Mc Danolt S Yani. Full Esyali .Full Yeni Tadilat Ve Mobilyası Daire.","İstanbul / Güngören / Abdurrahman Nafiz Gürman Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/4/6/0/2/4/4/-lFfX0EqmIYXy_YMC0md3.jpg","",""
"https://www.hepsiemlak.com/istanbul-maltepe-altaycesme-kiralik/daire/130984-676","14","32.000","24-02-2025","İstanbul Kiralık Daire","3 +
                          1","100 m²","31
                        Yaşında","5. Kat","Istanbul Maltepe Altayçeşme  Mah 3+1 Kiralık","İstanbul / Maltepe / Altayçeşme Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/7/5/0/2/4/4/20d7bcd7-01c0-452c-837b-bd4cf2e21ec1.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-burhaniye-kiralik/daire/0-44192100","14","27.500","14-02-2025","İstanbul Kiralık Daire","3 +
                          1","155 m²","25
                        Yaşında","3. Kat","Üsküdar Burhaniye Mahallesi  Arakat 3+1 Kiralık Daire","İstanbul / Üsküdar / Burhaniye Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/1/2/9/1/4/4/Zfsg-qjBfPXHVdTu3vEYA.jpeg","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-fevzi-cakmak-kiralik/daire/153954-18","14","38.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","173 m²","Sıfır Bina","16. Kat","Fevzi Çakmak Mh. Yeni Binada Yüksek Kat Kiralık 3+1 Daire","İstanbul / Bağcılar / Fevzi Çakmak Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-adalar-maden-kiralik/daire/153525-8","14","200.000","03-03-2025","İstanbul Kiralık Daire","2 +
                          1","80 m²","30
                        Yaşında","1. Kat","Büyükada Sezonluk Kiralik 2+1 Daire","İstanbul / Adalar / Maden Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/kacmaz-emlak-buyukada-temsilciligi-153525","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/5/3/5/1/4363928c-07ce-48ca-a8a1-6acd26f7fae3.jpg","Kaçmaz Emlak Büyükada Temsilciliği",""
"https://www.hepsiemlak.com/istanbul-besiktas-levent-kiralik/daire/137955-23","14","30.000","01-03-2025","İstanbul Kiralık Daire","1 +
                          1","55 m²","25
                        Yaşında","2. Kat","Get House’dan Kanyon Arka Sokağı 1+1 Boş Kiralık Levent Metro 2 Dk","İstanbul / Beşiktaş / Levent Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-kartal-kordonboyu-kiralik/daire/16829-2642","25","30.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","20
                        Yaşında","7. Kat","Kordonboyu Sahilde Kiralik Deniz Manzaralı 2+1teras Daıre","İstanbul / Kartal / Kordonboyu Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/3/8/6/6/3/4/1730982835667-43668331.jpg","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-altinsehir-kiralik/daire/123596-238","32","12.000","28-02-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","3
                        Yaşında","Bahçe Katı","Başakşehir Altınşehir Mahallesinde 2+1 Kiralık Bahçe Kati","İstanbul / Başakşehir / Altınşehir Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/suura-yapi-gayrimenkul-123596/umud-huseyin-ercetin-2903577","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/0/1/6/2/4/4/b78ff9e3-e95d-4b45-aee7-975defe4fe39.jpg","Şuura Yapı Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/7/5/3/0/9/2/a8dd5123-b423-4ad1-a562-974bbe26d9a7.jpg"
"https://www.hepsiemlak.com/istanbul-uskudar-barbaros-kiralik/daire/116181-238","32","35.000","06-02-2025","İstanbul Kiralık Daire","3 +
                          1","138 m²","30
                        Yaşında","2. Kat","Üsküdar'da Kiralık 3+1 Daire - Doğalgazlı Ve Ferah!","İstanbul / Üsküdar / Barbaros Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/0/4/4/1/4/4/6fb6462d-2ec2-4677-a081-306e3464790d.jpg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/74231-924","32","25.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","130 m²","26
                        Yaşında","Teras Katı","Bahçelievler Kiralık 3+1 Daire","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/simsek-emlak-74231","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/3/1/6/8/3/4/1eacd969-ec5d-4f14-89be-f8b59ef120ed.jpg","Şimşek Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/2/4/7/0/8bcca2d4-1fee-4328-91be-8525e441bde9.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/154046-473","12","50.000","03-03-2025","İstanbul Kiralık Daire","1 +
                          1","90 m²","10
                        Yaşında","8. Kat","Maslak  Ağaoğlu 1453 Teras Evler Bloğunda 1+1  Orman Manzralı Kiralık","İstanbul / Sarıyer / Maslak Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/easy-saygin-gayrimenkul-154046/bahar-bayrak-4337714","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/9/0/4/2/4/4/ed87270b-a2b0-4018-8c5c-09d7ce3641cb.jpg","Easy & Saygın Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/1/7/7/3/3/4/1ca1f2c3-436d-4ba0-bef1-314ffacb206d.jpg"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/24340-5119","28","110.000","03-03-2025","İstanbul Kiralık Daire","2 +
                          1","200 m²","15
                        Yaşında","Bahçe Katı","Göktürk Palms Residence 2+1 Bahçeli Bahçeli Dublex Daire 200m2(istenirse Ofis Ugundur)","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/7/7/4/1/4/4/d0129447-5602-46de-a37c-a2213a5e63b0.jpg","",""
"https://www.hepsiemlak.com/istanbul-tuzla-cami-kiralik/daire/77474-2518","28","35.000","01-03-2025","İstanbul Kiralık Daire","1 +
                          1","70 m²","12
                        Yaşında","Bahçe Katı","Tuzla Villa Dairesi Faturalar Dahil Havuzlu Eşyalı 1+1 Naci Avcı Dan","İstanbul / Tuzla / Cami Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/1/7/3/0/4/4/75673328-574c-406e-a1a0-013e7d1bb781.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-kultur-kiralik/daire/2845-4333","28","75.000","26-02-2025","İstanbul Kiralık Daire","3 +
                          1","125 m²","38
                        Yaşında","2. Kat","Size Özel Etiler'de, Akmerkez'e Yakın, Bakımlı 3+1 Köşe Daire","İstanbul / Beşiktaş / Kültür Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/size-ozel-emlak-2845","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/7/3/1/6/3/4/82b1a10f-6283-4710-a92a-093ebf008385.jpg","Size Özel Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/8/2/0/0/63c823a2-c0a1-4e74-9952-1da69d9b8f09.jpg"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-baglarbasi-kiralik/daire/30633-2628","16","16.000","02-03-2025","İstanbul Kiralık Daire","2 +
                          1","105 m²","20
                        Yaşında","Giriş Katı","Gaziosmanpaşa Bağlarbaşı Keçeyolu Kiralık 2+1 100 M2 Giriş Kat Temiz Muhit Uygun Fırsat Daire","İstanbul / Gaziosmanpaşa / Bağlarbaşı Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/8/3/5/2/4/4/432af435-1d45-4f56-8c18-8a6f70a9af2a.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-purtelas-hasan-efendi-kiralik/daire/41169-940","16","48.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","80 m²","35
                        Yaşında","1. Kat","Yıldızemlaktan Kiralık Bogaz Manzaralı  Eşyalı  Daire","İstanbul / Beyoğlu / Pürtelaş Hasan Efendi Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/9/1/4/2/4/4/1740423746-084468-44241921.jpeg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-muradiye-kiralik/daire/12817-966","16","15.000","03-03-2025","İstanbul Kiralık Daire","2 +
                          1","60 m²","50
                        Yaşında","Kot 1","Beşiktaş Muradiye Mahallesinde 2+1 Kiralık Daire","İstanbul / Beşiktaş / Muradiye Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/7/7/1/0/4/4/3923d778-28af-43db-8841-c7296376826e.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/8574-1996","16","35.000","03-03-2025","İstanbul Kiralık Daire","2 +
                          1","110 m²","24
                        Yaşında","3. Kat","Fulyada 2+1 Kom.90 M.Ful Eşyalı Toplu Ulaşıma Cevahir Avm.Yakın Ferah","İstanbul / Şişli / Fulya Mah.","","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","","https://www.hepsiemlak.com/emlak-ofisi/secim-emlak-8574/fevzi-cinoglu-8574","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/0/1/7/8/9/3/de571d9f-cef6-42c1-9fb9-dbb1bc67da6d.jpg","Seçim Emlak",""
"https://www.hepsiemlak.com/istanbul-kadikoy-osmanaga-kiralik/daire/80253-877","31","27.500","20-02-2025","İstanbul Kiralık Daire","2 +
                          1","100 m²","30
                        Yaşında","3. Kat","Kadıköy Merkez'de Geniş 2+1 Kombili Eşyasız 2 Katlı Fırsat Daire","İstanbul / Kadıköy / Osmanağa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/1/9/1/2/4/4/1739992080-266389-44219148.jpeg","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilyurt-kiralik/daire/2237-4706","31","200.000","17-02-2025","İstanbul Kiralık Daire","3 +
                          1","180 m²","5
                        Yaşında","2. Kat","Yeşilyurt Emlak'tan Deniz Manzralı 3.5+ Salon 180m2 Arakat Daire","İstanbul / Bakırköy / Yeşilyurt Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/yesilyurt-emlak-2237/akin-cagil-2237","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/9/3/0/2/4/4/60dddf5c-3cb9-49ab-a493-441601eba6d9.jpg","Yeşilyurt Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/2/2/0/0/ca936f3a-5cca-4c5d-9ed4-08259fbd66a6.png"
"https://www.hepsiemlak.com/istanbul-beyoglu-sutluce-kiralik/daire/123252-293","31","12.000","17-02-2025","İstanbul Kiralık Daire","2 +
                          1","80 m²","2
                        Yaşında","Ara Kat","Bayan Öğrenciye-Çalışana Tek Kişilik Kiralık Oda","İstanbul / Beyoğlu / Sütlüce Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/1/1/8/6/2/4/a5c2339e-260e-42ee-80a1-b735a509677f.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-bulgurlu-kiralik/daire/120150-3202","27","36.500","01-03-2025","İstanbul Kiralık Daire","3 +
                          1","120 m²","27
                        Yaşında","3. Kat","F-L Emlaktan Metro Yakını 3+1 Eşyalı Öğrenci Ve Bayan Bekara Uygun","İstanbul / Üsküdar / Bulgurlu Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/3/4/6/2/4/4/1740829045119-44264352.jpg","F-l Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/1/0/2/1/fc97d3f0-ca43-44a8-9e06-6fbd2ab208e0.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-akat-kiralik/daire/2137-27740","18","50.000","28-02-2025","İstanbul Kiralık Daire","3 +
                          1","110 m²","50
                        Yaşında","Ara Kat","Etiler Akatlar Zeytinoğlu Caddesi Bahar Sitesi 3+1 Kiralık Daire","İstanbul / Beşiktaş / Akat Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/remax-yildiz-2137","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/1/7/5/2/4/4/df72bf74-8241-4bcd-9938-1bf167553cb9.jpg","Remax Yıldız","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/1/2/0/0/c6937f24-6fb9-4e21-88d8-ef8ea80d25c2.jpg"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-yeni-mahalle-kiralik/daire/100071-960","18","20.000","02-03-2025","İstanbul Kiralık Daire","3 +
                          1","135 m²","20
                        Yaşında","Ara Kat","G O P Küçükköy De Kiralık Daire Birinci Kat 3+1  135 M2 Merkezi Yerde Metroya Yakın","İstanbul / Gaziosmanpaşa / Yeni Mahalle Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/8/6/5/8/0/4/1685278446829-40856807.jpg","",""
"https://www.hepsiemlak.com/istanbul-fatih-seyyid-omer-kiralik/daire/80557-1044","15","18.000","28-02-2025","İstanbul Kiralık Daire","1 +
                          1","65 m²","40
                        Yaşında","Ara Kat","Paşamdan  Fatih  Seyitömerde Kiralık Daire","İstanbul / Fatih / Seyyid Ömer Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/5/0/6/2/4/4/e04eedfe-f0a6-4e2d-9dd9-548394811f62.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-katip-mustafa-celebi-kiralik/daire/24301-16038","15","30.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","20
                        Yaşında","2. Kat","Beyoğlu Cihangir De  Kiralik Eşyalı 2+1 Lüx Daire","İstanbul / Beyoğlu / Katip Mustafa Çelebi Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/0/1/5/2/4/4/e1938dc7-176a-4991-aa5e-09b747428046.jpg","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-necip-fazil-kisakurek-kiralik/daire/0-44255278","13","20.000","27-02-2025","İstanbul Kiralık Daire","2 +
                          1","110 m²","6
                        Yaşında","1. Kat","Full Eşyalı Kiralık","İstanbul / Esenyurt / Necip Fazıl Kısakürek Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/2/5/5/2/4/4/1740659108032-44255278.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kaptanpasa-kiralik/daire/65982-2136","22","17.500","26-02-2025","İstanbul Kiralık Daire","2 +
                          1","80 m²","31
                        Yaşında","En Üst Kat","Beyoğlu Kaptanpaşa Mahallesin'de 2+1 Kiralık","İstanbul / Beyoğlu / Kaptanpaşa Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-19-mayis-kiralik/daire/3593-4811","25","48.000","18-02-2025","İstanbul Kiralık Daire","2 +
                          1","70 m²","4
                        Yaşında","7. Kat","Atamert Emlak'tan 19 Mayıs Mah. Gürsoylu Sk. 2+1 Net:50m2","İstanbul / Kadıköy / 19 Mayıs Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/atamert-emlak-3593","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/9/5/3/0/0/2f60882f-83be-4e7e-8d7f-fb25b57f9346.jpg","Atamert Emlak",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/1599-10792","16","15.000","02-03-2025","İstanbul Kiralık Daire","1 +
                          1","75 m²","24
                        Yaşında","Teras Katı","Kiralık Teras Katı Daire, 1+1 Kombili Asansörlü 75 M2","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/sait-emlak-1599","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/9/5/1/0/0/d0fac7ff-65cf-4aae-bb30-d11e1ac4ba86.jpg","Sait Emlak",""
"https://www.hepsiemlak.com/istanbul-kadikoy-caferaga-kiralik/daire/5700-2452","29","47.500","21-02-2025","İstanbul Kiralık Daire","2 +
                          1","125 m²","50
                        Yaşında","5. Kat","Nesa'dan; Moda Burnuna Yakın, Komple Mobilyalı, Ferah 2+1","İstanbul / Kadıköy / Caferağa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/nesa-5700/koray-karakartal-5700","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/9/6/2/2/4/4/d8fd859f-885a-4c4a-9ef2-ca5dea5e0b64.jpg","Nesa","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/0/7/5/0/0/07991a00-fc55-4d64-9c6f-cae9fda5b582.jpg"
"https://www.hepsiemlak.com/istanbul-fatih-balat-kiralik/daire/83336-490","29","20.000","12-02-2025","İstanbul Kiralık Daire","2 +
                          1","85 m²","30
                        Yaşında","Yüksek Giriş","Fener Kiremit Caddesi Nezih Sokakta Ara Kat Kombili Aydınlık Ferah Geniş Daire","İstanbul / Fatih / Balat Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/7/4/7/1/4/4/1739278617523-44174740.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-zekeriyakoy-kiralik/daire/1441-1810","29","55.000","24-02-2025","İstanbul Kiralık Daire","3 +
                          1","165 m²","26
                        Yaşında","2. Kat","Sarıyer Boğaziçi Park Evlerinde 3+1 Kiralık Daire","İstanbul / Sarıyer / Zekeriyaköy Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/acarlar-emlak-danismanlik-1441/esra-ozdenak-1441","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/6/2/0/7/3/4/749381be-4e72-4d23-9beb-d100f41f0106.jpeg","Acarlar Emlak Danışmanlık","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/4/4/1/0/0/e9a3923b-47ff-4df7-9f2b-05b0a44ce8e1.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/115149-609","13","11.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","71 m²","20
                        Yaşında","2. Kat","Kağıthane Çelikte’de 70 Mt2 2+1","İstanbul / Kağıthane / Çeliktepe Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/kerimler-insaat-emlak-115149","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/8/9/7/2/4/4/1741099967-808682-44279805.jpeg","Kerimler İnşaat Emlak","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/istanbul-fatih-haseki-sultan-kiralik/daire/87105-654","13","25.000","03-03-2025","İstanbul Kiralık Daire","2 +
                          1","110 m²","50
                        Yaşında","2. Kat","Fındıkzade Kızılelma Caddesinde Kiralık Daire 100 M2","İstanbul / Fatih / Haseki Sultan Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/9/3/6/6/3/4/0c4e6fd1-23a5-46f0-a478-57317a785b47.jpg","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-koza-kiralik/daire/92941-5627","21","20.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","70 m²","2
                        Yaşında","10. Kat","Polat Emlak'dan...Ak Zirve Strada - 1+1 - Manzaralı Daire..","İstanbul / Esenyurt / Koza Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/6/5/1/2/9/1/91e1e9bb-86b7-4900-b9d8-cca897dd86c2.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/polat-emlak-92941/sertac-aslan-1921565","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/4/5/0/2/4/4/7aa041bf-ee15-444e-a768-349d20b67773.jpg","Polat Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-sariyer-demircikoy-kiralik/daire/66333-5698","4","35.000","03-03-2025","İstanbul Kiralık Daire","3 +
                          1","120 m²","1
                        Yaşında","2. Kat","Mega World'den Demirciköy Merkezde Yıllık Peşin Kiralık Daire","İstanbul / Sarıyer / Demirciköy Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/7/2/7/2/4/4/3c4fa31f-4562-4577-80ad-30c3ac03fbd7.jpg","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-inonu-kiralik/daire/124862-1044","33","28.000","28-02-2025","İstanbul Kiralık Daire","1 +
                          1","66 m²","1
                        Yaşında","3. Kat","Küçükçekmece Brand Atakent 1. Etap 1+1 Kiralık Balkonlu Daire","İstanbul / Küçükçekmece / İnönü Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/akin-gayrimenkul-124862","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/3/6/3/8/3/4/2fc870b8-e0a1-4284-b5f4-3027bcd7e1c5.jpg","Akın Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/6/8/4/2/1/c69d48b8-d623-4613-9945-957799c4ca32.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/23474-34167","33","50.000","02-03-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","Sıfır Bina","1. Kat","Fidan'dan Sıfır.. Göztepe Minibüs Ve Marmray Yakını, 2+1 Kombili","İstanbul / Kadıköy / Merdivenköy Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/fidan-emlak-23474","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/2/1/9/7/3/4/0f169d93-6c4c-465f-a9c4-75076ad48604.jpg","Fidan Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/4/3/2/0/81a6f7bf-537f-4f87-b640-2d7d6401974a.jpg"
"https://www.hepsiemlak.com/istanbul-arnavutkoy-hadimkoy-kiralik/daire/0-44222635","12","13.000","01-03-2025","İstanbul Kiralık Daire","2 +
                          1","85 m²","13
                        Yaşında","1. Kat","Toki Akpinar Sitesi 2+1 Sahibinden","İstanbul / Arnavutköy / Hadımköy Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/6/2/2/2/4/4/1740055280809-44222635.jpg","",""
"https://www.hepsiemlak.com/istanbul-gungoren-tozkoparan-kiralik/daire/133334-491","12","15.000","19-02-2025","İstanbul Kiralık Daire","1 +
                          1","70 m²","33
                        Yaşında","Giriş Katı","Merhaba Emlak'tan Cömertkent Sitesinde 1+1 Kiralık Daire","İstanbul / Güngören / Tozkoparan Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/5/8/1/2/4/4/368ca8a9-9f50-4562-bf1f-e810eeab5cf2.jpg","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-guzelyurt-kiralik/daire/126683-470","28","14.000","19-02-2025","İstanbul Kiralık Daire","1 +
                          1","84 m²","8
                        Yaşında","17. Kat","Metrobüs Yanında Delta Deluxe'de 1+1 Kiralık Daire","İstanbul / Esenyurt / Güzelyurt Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/8/3/1/2/4/4/05829833-7703-4c1d-bf94-f7d1e873def7.jpg","",""
