"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","eids-badge__description","he-lazy-image src","eids-badge__label","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name"
"https://www.hepsiemlak.com/istanbul-esenyurt-akcaburgaz-kiralik/daire/97789-451","26","12.000","15-02-2025","2 +
                          1","70 m²","5
                        Yaşında","Bahçe Katı","Akçaburgaz Merkezde Okul Yanı Sıfır Bahçe Katı 2+1 Kiralık Daire","İstanbul / Esenyurt / Akçaburgaz Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/8/6/9/1/4/4/8c431294-a1ea-40d7-94c8-90572e8c0b67.jpg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-kozyatagi-kiralik/daire/7488-5627","26","32.000","15-02-2025","2 +
                          1","90 m²","38
                        Yaşında","Yüksek Giriş","Yapı34'ten Kozyatağı Bayar Cad Yakını 2+1 Eşyalı Kiralık Daire","İstanbul / Kadıköy / Kozyatağı Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/9/2/9/1/4/4/1739566052027-44192948.jpg","",""
"https://www.hepsiemlak.com/istanbul-kartal-gumuspinar-kiralik/daire/129574-294","13","36.500","19-02-2025","3 +
                          1","125 m²","Sıfır Bina","13. Kat","Ekşioğlu Denge Towers'ta Kiralık 3+1 Daire","İstanbul / Kartal / Gümüşpınar Mah.","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/2/4/5/7/2/3/99c0badc-d641-41a5-929e-43c129f9e8eb.jpg","","https://www.hepsiemlak.com/emlak-ofisi/meliskent-gayrimenkul-129574/meliskent-gayrimenkul-3275426","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/6/2/5/1/4/4/c5629193-15a4-4df5-95d3-4a9ab67b4aca.jpg","","Meliskent Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-kadikoy-rasimpasa-kiralik/daire/19996-4141","23","40.000","03-03-2025","2 +
                          1","85 m²","45
                        Yaşında","3. Kat","Kadıköyde 75m2 Kombili 2+1 **full Eşyalı Teraslı Daire**evyap","İstanbul / Kadıköy / Rasimpaşa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/8/1/4/0/4/4/8eb05f6e-269c-4029-9c21-dcc4046556d7.jpg","",""
"https://www.hepsiemlak.com/istanbul-tuzla-postane-kiralik/daire/77474-2533","26","33.000","03-03-2025","2 +
                          1","90 m²","Sıfır Bina","4. Kat","Tuzla Postane Sahilde Sıfır Binada Sıfır Daire Naci Avcı Dan","İstanbul / Tuzla / Postane Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/5/4/6/1/4/4/00d0fe0b-f5cd-47d6-95e8-c58c69d7f985.jpg","",""
"https://www.hepsiemlak.com/istanbul-kartal-kordonboyu-kiralik/daire/36118-17231","26","45.400","03-03-2025","1 +
                          1","71 m²","5
                        Yaşında","8. Kat","Kartal İstmarina 1+1 Yeni Eşyalı Kiralık Daire -361 Jokerhomes","İstanbul / Kartal / Kordonboyu Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/remax-joker-36118","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/0/1/3/8/3/4/c17c59fd-8e84-4803-8b59-701fce5c87c5.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/1/6/3/0/30481d84-8146-402a-ae41-9bed61014643.jpg","Remax Joker"
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/101613-2266","30","26.000","15-02-2025","1 +
                          1","55 m²","4
                        Yaşında","Kot 1","Tuncay'dan Merkezi Konum'da Yeni Bina Ferah 1+1 Eşyalı Daire","İstanbul / Şişli / Merkez Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/tuncay-insaat-gayrimenkul-101613","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/2/6/9/1/4/4/1f8a0cf6-1829-49d7-9121-511b8322b180.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/1/6/1/0/1/716ab651-5b86-4385-a23f-afad0e3b5755.jpg","Tuncay İnşaat Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-besiktas-turkali-kiralik/daire/1914-1921","19","45.000","21-02-2025","3 +
                          1","145 m²","31
                        Yaşında","2. Kat","1229137480 Beşiktaş Nüzhetiye Caddesinde Asansörlü,Balkonlu 3+1,145m2","İstanbul / Beşiktaş / Türkali Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/1/7/2/2/4/4/f9b7386f-5693-40d3-a414-52b4995c893e.jpg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/daire/23761-80486","19","65.000","26-02-2025","2 +
                          1","90 m²","Sıfır Bina","5. Kat","Armada'dan Suadiye'de Sıfır Butik Binada 2+1 Kiralık Daire!","İstanbul / Kadıköy / Suadiye Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/armada-gayrimenkul-23761/ozan-yuzbasigil-23761","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/1/1/2/2/4/4/57d6973a-cc4b-4b16-9c50-b40c9575d272.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/6/7/3/2/0/e4ad6fb1-055f-4dfe-bc58-72ac530e5067.jpg","Armada Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-fatih-yedikule-kiralik/daire/35277-10425","58","180.000","26-02-2025","3 +
                          1","250 m²","Sıfır Bina","Bahçe Katı","Evsen İnşaat'tan 206 Fatih Cer İstanbul' Bahçe Kullanımlı 250m2 Loft Tripleks","İstanbul / Fatih / Yedikule Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/evsen-insaat-ve-emlak-danismanligi-35277/nurgul-evsen-721765","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/0/4/0/8/3/4/2690226a-e17d-4195-a804-84b099bd29fd.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/6/7/1/2/7/807e2b94-faa6-45cb-bc1e-42f60e25a8f9.jpg","Evsen İnşaat Ve Emlak Danışmanlığı"
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/28727-2223","22","35.000","13-02-2025","2 +
                          1","97 m²","5
                        Yaşında","3. Kat","Seyrantepe Altınay Caddesi'nde Kiralık 97m² Daire","İstanbul / Kağıthane / Seyrantepe Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/lidya-emlak-28727","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/5/4/7/1/4/4/6629cee3-84e4-4741-a79c-17ae4f7da44b.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/7/8/2/0/7c563b15-4efe-4d83-b02f-8554720c9561.jpg","Lidya Emlak"
"https://www.hepsiemlak.com/istanbul-fatih-balat-kiralik/daire/120997-270","22","18.000","02-03-2025","1 +
                          1","50 m²","35
                        Yaşında","1. Kat","Balatta Kiralık Ful Eşyalı 1+1 Daire","İstanbul / Fatih / Balat Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/4/6/4/1/4/4/6bc0acbe-ce62-4ac8-be83-de567b9b4df7.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-sinanpasa-kiralik/daire/47521-2379","22","30.000","02-03-2025","2 +
                          1","90 m²","27
                        Yaşında","Ara Kat","Beşiktaş Çimen Emlak'tan 2+1 Kiralık Fırsat Daire","İstanbul / Beşiktaş / Sinanpaşa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/2/6/9/9/3/4/1736081798632-43996272.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-telsizler-kiralik/daire/18009-3659","22","16.000","27-02-2025","1 +
                          1","80 m²","28
                        Yaşında","3. Kat","Gültepe Telsizlerde 75m2 1+1 Aralık 21nde Boşalıyor","İstanbul / Kağıthane / Telsizler Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/9/7/6/8/3/4/fb888f4f-a3c9-47a2-9eee-3e8b3e7bcfff.jpg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/86673-4911","14","25.000","27-02-2025","1 +
                          1","60 m²","1
                        Yaşında","5. Kat","Bahçelievler, Siyavuşpaşa Ful Eşyalı Kiralık Sıfır 1+1 Daire. Vizyon","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/oguz-vizyon-gayrimenkul-86673","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/8/3/5/2/4/4/60e533b0-caff-426e-930d-e844b724d2d1.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/6/6/8/0/2e07b3ff-c150-41d3-9bce-39dac6f6b9b0.jpg","Oğuz Vizyon Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-kagithane-telsizler-kiralik/daire/63848-3406","14","20.500","04-03-2025","2 +
                          1","85 m²","10
                        Yaşında","Yüksek Giriş","Galataderesi Cad. Üzerinde Full Eşyalı 2+1 Kiralık Daire ( Motor İçin Kapalı Otoparklı )","İstanbul / Kağıthane / Telsizler Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/city-emlak-63848","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/1/5/7/6/3/4/4a7ce701-3ea9-462a-aa0f-d6e503449d87.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/8/3/6/0/8888f679-a3d0-4c49-bdd8-faa6ce466cf0.jpg","Cıty Emlak"
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilkoy-kiralik/daire/114219-840","25","65.000","19-02-2025","3 +
                          1","180 m²","45
                        Yaşında","En Üst Kat","Okçu Gayrimenkul'den Gazi Evrenos Cad. Aydınlık Ferah 3+1 180 M²","İstanbul / Bakırköy / Yeşilköy Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/okcu-gayrimenkul-114219","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/6/3/1/2/4/4/d3fe7f58-8c1f-4de6-b70c-d99463ca4b71.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/1/2/4/1/1/c078fe85-1a0b-452b-a894-c2b81065afdf.jpg","Okçu Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/24340-5096","25","135.000","28-02-2025","4 +
                          1","250 m²","15
                        Yaşında","Bahçe Katı","Göktürk 4+1 Bahçe Kullanımlı Bahçe Dubleks 50m2 Bahçe Snowboard'dan","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-sahrayi-cedit-kiralik/daire/1191-9759","29","65.000","01-03-2025","3 +
                          1","155 m²","27
                        Yaşında","7. Kat","Sahrayıcedit Metroya Çok Yakın  Güvenlikli Beta  Sitesinde  155m2  3+1 Ebeveynli 7.Kat Boş Yüzme Hav","İstanbul / Kadıköy / Sahrayı Cedit Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-erenkoy-kiralik/daire/0-44275295","9","38.000","04-03-2025","3 +
                          1","135 m²","8
                        Yaşında","5. Kat","Erenköy'de Yeni Bina 3+1 Arakat Kombili Balkonlu 130m² Kiralık Daire","İstanbul / Kadıköy / Erenköy Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-sehit-muhtar-kiralik/daire/0-44254954","9","38.500","27-02-2025","1 +
                          1","75 m²","30
                        Yaşında","4. Kat","İstiklal Mis Sokak’ta 1+1 Daire","İstanbul / Beyoğlu / Şehit Muhtar Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/9/4/5/2/4/4/1740656288-8278198-44254954.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kartal-atalar-kiralik/daire/2986-16344","21","20.000","03-03-2025","3 +
                          1","110 m²","45
                        Yaşında","Giriş Katı","Kartal Atalar Site İçinde Marmaray 'a Yakın 3+1 Geniş Daire","İstanbul / Kartal / Atalar Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/remax-enjoy-2986","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/9/9/9/1/4/4/a7a81d40-6158-475b-91c1-6a4e1cfad753.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/8/9/2/0/0/74b10842-6ef1-4ee0-97ea-6977a814cd73.jpeg","Remax Enjoy"
"https://www.hepsiemlak.com/istanbul-cekmekoy-mimar-sinan-kiralik/daire/13976-9867","21","36.000","28-02-2025","3 +
                          1","125 m²","19
                        Yaşında","2. Kat","Ekşioğlu Onur Sitesinde 3+1 Mobilyalı Kiralık Daire","İstanbul / Çekmeköy / Mimar Sinan Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/7/5/9/9/3/4/1736071614-878358-43995714.jpeg","",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/24301-16069","13","23.000","04-03-2025","1 +
                          1","80 m²","20
                        Yaşında","2. Kat","Taksim Harbiyede Sişlı Ve Osmanbeye Yürüme Mesafesınde Kıralık 1+1 Daıre Kat 2 Aydınlık Ferah","İstanbul / Şişli / Merkez Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/4/9/7/2/4/4/1741097747553-44279463.jpg","",""
"https://www.hepsiemlak.com/istanbul-fatih-cerrahpasa-kiralik/daire/2021-1131","13","16.000","28-02-2025","1 +
                          1","65 m²","45
                        Yaşında","Ara Kat","Fındıkzade'de Kısmen Eşyalı Daire","İstanbul / Fatih / Cerrahpaşa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/6/7/5/2/4/4/1740723762775-44257663.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-yayla-kiralik/daire/42292-1830","11","18.000","26-02-2025","2 +
                          1","95 m²","28
                        Yaşında","3. Kat","Nazar Emlak Tan Eşyalı Daire 2+1 Ara Kat","İstanbul / Şişli / Yayla Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/5/4/8/1/4/4/353d609c-2274-4203-9817-d408a38d9754.jpg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-fenerbahce-kiralik/daire/120150-3140","24","100.000","01-03-2025","3 +
                          1","110 m²","6
                        Yaşında","5. Kat","F-L Emlaktan Fenerbahçe Konuralp Sok 3+1 5.Kat Ara Kat Çift Klimalı","İstanbul / Kadıköy / Fenerbahçe Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150/fatih-latif-2741998","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/2/4/2/1/4/4/23ce9a69-b2fd-45d7-9059-c6caea58e00f.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/9/9/1/4/7/2/97544f00-ed93-41d7-b14d-0020d641f3a6.jpg","F-l Emlak"
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/23474-34163","33","38.000","03-03-2025","3 +
                          1","135 m²","37
                        Yaşında","4. Kat","Fidan'dan Göztepe - Şair Arşi Üzeri, Minibüse Yakın, 3+1 Bakımlı","İstanbul / Kadıköy / Merdivenköy Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/fidan-emlak-23474","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/3/7/6/7/3/4/437ae6f4-f5dc-4d71-bae3-40e1077b6704.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/4/3/2/0/81a6f7bf-537f-4f87-b640-2d7d6401974a.jpg","Fidan Emlak"
"https://www.hepsiemlak.com/istanbul-bahcelievler-hurriyet-kiralik/daire/1599-10798","15","15.000","02-03-2025","2 +
                          1","80 m²","24
                        Yaşında","Bahçe Katı","Bahçelievler Şirinevler 24 Yıllık Binada Kiralık 2+1 Bahçe Katı","İstanbul / Bahçelievler / Hürriyet Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/sait-emlak-1599","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/5/6/6/7/3/4/b3f0c46f-897b-4807-ab58-41ec62c92d7d.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/9/5/1/0/0/d0fac7ff-65cf-4aae-bb30-d11e1ac4ba86.jpg","Sait Emlak"
"https://www.hepsiemlak.com/istanbul-bakirkoy-kartaltepe-kiralik/daire/4638-2715","24","25.500","25-02-2025","2 +
                          1","110 m²","38
                        Yaşında","En Üst Kat","Safir Bakırköyden İncirlide Son Kat 2 Oda 1 Salon Kiralık Daire","İstanbul / Bakırköy / Kartaltepe Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-4638","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/2/4/4/2/4/4/d98d71a4-5427-46c6-838d-1421df159f69.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/3/6/4/0/0/00b0612b-61d6-40da-af33-78fb7e9e67bf.jpg","Safir Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-maltepe-basibuyuk-kiralik/daire/130971-248","12","20.000","07-02-2025","2 +
                          1","130 m²","18
                        Yaşında","4. Kat","Rosa Gayrimenkul'den Başıbüyükte 2+1 Kiralık Daire","İstanbul / Maltepe / Başıbüyük Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/rosa-gayrimenkul-130971","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/4/8/5/1/4/4/f239c603-2461-4e3d-8847-d6d85f12ac0b.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/7/9/0/3/1/e4860022-57f2-4ebf-92ff-9769d8275fd7.jpg","Rosa Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-kadikoy-erenkoy-kiralik/daire/53165-28429","20","42.000","26-02-2025","3 +
                          1","125 m²","30
                        Yaşında","12. Kat","Vizyon'dan Tüccarbaşında Yenilenmniş Site Özellikli Ferah 3+1","İstanbul / Kadıköy / Erenköy Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/vizyon-gayrimenkul-53165/cagatay-kaya-1005581","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/3/2/3/0/4/4/96b05fb7-4970-416d-b939-68138d4b1d65.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/8/5/5/0/0/1/b8672d34-c0fd-463a-a777-8c351113d1dc.jpg","Vizyon Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/87663-464","4","30.000","28-02-2025","2 +
                          1","110 m²","7
                        Yaşında","3. Kat","Gültepe De 2+1  Eşyalı Asansörlü Kiralık Daire Aksu Emlak Tan","İstanbul / Kağıthane / Ortabayır Mah.","","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","","https://www.hepsiemlak.com/emlak-ofisi/aksu-insaat-emlak-87663/sabri-aksu-1730248","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/1/4/8/1/4/4/897355af-6e34-4a33-9f06-ade0a614bd72.jpg","","Aksu İnşaat Emlak"
"https://www.hepsiemlak.com/istanbul-sisli-halide-edip-adivar-kiralik/daire/65366-181","20","40.000","17-02-2025","2 +
                          1","110 m²","4
                        Yaşında","4. Kat","Yeni Binada Fuul Mobilyalı Otoparklı Kiralık Daire","İstanbul / Şişli / Halide Edip Adıvar Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/7/0/9/8/5/3/1ee50cd9-c7a1-4c19-9674-141f4c45e66f.jpg","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-yesilkent-kiralik/daire/124862-836","32","16.000","03-03-2025","2 +
                          1","110 m²","11
                        Yaşında","6. Kat","İnnovia3 2+1 Eşyasız Çift Banyo Çift Tuvalet Havuz Manzaralı Harika Kiralık Büyük Daire","İstanbul / Esenyurt / Yeşilkent Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/akin-gayrimenkul-124862","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/8/6/6/9/2/4/0653988e-eaae-4375-b802-a8f0bae01ca9.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/6/8/4/2/1/c69d48b8-d623-4613-9945-957799c4ca32.jpg","Akın Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-eyupsultan-mimar-sinan-kiralik/daire/42083-5698","36","36.000","25-02-2025","1 +
                          1","50 m²","6
                        Yaşında","1. Kat","Derin'den Him Suıtes Kemerburgaz'da Full Eşyalı 1+1 Daire !!!","İstanbul / Eyüpsultan / Mimar Sinan Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-42083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/8/3/4/2/4/4/8de642c9-d12e-4773-a9ed-b9f2ef4d3968.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/4/0/e42e31b4-7ef4-43d2-8a1b-0d7e7989d8b5.jpg","Derin Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-maltepe-basibuyuk-kiralik/daire/132420-409","15","18.500","24-02-2025","2 +
                          1","110 m²","19
                        Yaşında","Yüksek Giriş","Demiroğlu Gyd Maltepe Başıbüyük Yüksek Giriş  2+1 Eşyasız Geniş Kiralık Daire","İstanbul / Maltepe / Başıbüyük Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/6/9/3/2/4/4/1740393522-7921572-44239630.jpeg","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-yesilkent-kiralik/daire/137450-354","32","14.000","23-02-2025","1 +
                          1","85 m²","10
                        Yaşında","19. Kat","Fi Towers'ta Kiralık 1+1 Eşyalı Daire","İstanbul / Esenyurt / Yeşilkent Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/cansever-yapi-gayrimenkul-137450","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/8/6/3/2/4/4/1adb7259-9774-411d-baea-ca66ee27beff.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/4/7/3/1/88ad5398-a856-40ae-a468-1fad8e42bce0.jpg","Cansever Yapı Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-sisli-mesrutiyet-kiralik/daire/151096-44","28","30.000","24-02-2025","2 +
                          1","80 m²","35
                        Yaşında","2. Kat","Nişantaşında Yeni Boyalı Yeni Tadilatlı 2+1 Kombili  70 M2 Hazır Boş Daire","İstanbul / Şişli / Meşrutiyet Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/rumeli-gayrimenkul-151096","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/6/1/3/2/4/4/1740213823-189357-44231645.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/0/1/5/1/910a3771-fb89-48d2-968a-1ed9fe8cc70e.jpg","Rumeli Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-sancaktepe-abdurrahmangazi-kiralik/daire/136685-1830","35","26.500","22-02-2025","2 +
                          1","75 m²","5
                        Yaşında","3. Kat","Mahal Sancaktepede Eşyalı Kiralık 2+1 Lüks Daire","İstanbul / Sancaktepe / Abdurrahmangazi Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/remax-akarat-136685","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/8/2/3/2/4/4/632e3659-f290-4dde-8a6f-fbdb87635b10.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/6/6/3/1/b2135609-b10d-4973-b0e0-f2636098bdf0.jpg","Remax Akarat"
