"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-silivri-alibey-kiralik/daire/97262-1140","22","22.000","04-03-2025","3 +
                          1","120 m²","8
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Silivri Merkez'de Kiralık Daire, 3+1, 120m2, 22.000 Tl.","İstanbul / Silivri / Alibey Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/1/8/7/2/4/4/14bd81b7-7ab6-4a13-8b1a-7bf40663f51a.jpg","",""
"https://www.hepsiemlak.com/istanbul-beykoz-camlibahce-kiralik/daire/118891-736","22","20.000","03-03-2025","3 +
                          1","110 m²","25
                        Yaşında","Yüksek Giriş","","","","Beykoz Camlibahce","İstanbul / Beykoz / Çamlıbahçe Mah.","https://www.hepsiemlak.com/emlak-ofisi/ceylin-gayrimenkul-118891","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/7/4/7/2/4/4/1741029200740-44274798.jpg","Ceylin Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/8/8/1/1/c88621f6-aa8f-41bc-9407-b2b2cbfc4549.jpg"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-halkali-merkez-kiralik/daire/36376-2811","22","42.000","04-03-2025","3 +
                          1","140 m²","4
                        Yaşında","4. Kat","","","","Garantim'den Halkalı Serenity Plus Sitesinde 3+1 Kiralık Daire","İstanbul / Küçükçekmece / Halkalı Merkez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/9/9/4/7/3/4/94c23239-7fed-4585-a7b9-0f13db0a8eaa.jpg","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-necip-fazil-kiralik/daire/126236-135","22","15.000","28-02-2025","2 +
                          1","130 m²","16
                        Yaşında","4. Kat","","","","Sultanbeyli Necip Fazıl Mah Kiralık 2+1 130 M2 Çatı Katı Daire","İstanbul / Sultanbeyli / Necip Fazıl Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/0/5/2/7/3/4/c1a54e49-3da0-4a1c-9c08-b52bf58b98d5.jpeg","",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/71877-1327","26","18.500","01-03-2025","1 +
                          1","55 m²","25
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","1+1 55m2 3.Kat Asansörlü,Cevahire Ve Metroya 10dk Metrobüse 15dk","İstanbul / Şişli / Fulya Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/1/3/6/2/4/4/75979128-bac5-4a4a-ad81-ab26155416bb.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-bozkurt-kiralik/daire/77929-3028","25","28.000","03-03-2025","2 +
                          1","100 m²","35
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Elizden Bilezikçi Sokakta 2+1 Daire Hemen Taşın!","İstanbul / Şişli / Bozkurt Mah.","https://www.hepsiemlak.com/emlak-ofisi/eliz-gayrimenkul-77929","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/1/5/3/1/4/4/ec5db928-7d50-4982-91ad-42ccd32a5441.jpg","Eliz Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/2/9/7/7/0/ac3570d1-dcaf-4a79-9012-a7ee5954cf05.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/67980-1494","16","28.000","04-03-2025","Stüdyo","40 m²","14
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Seyrantepe De Kiralık Eşyalı Stüdyo Daire","İstanbul / Kağıthane / Seyrantepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/8/4/7/1/4/4/1739279269-557431-44174834.jpeg","",""
"https://www.hepsiemlak.com/istanbul-zeytinburnu-yenidogan-kiralik/daire/109079-1106","16","25.000","03-03-2025","2 +
                          1","100 m²","24
                        Yaşında","3. Kat","","","","Toprak İnşaat & Emlak'tan Yenidoğanda Merkezi Konumda 2+1 Deprem Sonrası 3.Kat Kiralık Daire","İstanbul / Zeytinburnu / Yenidoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/toprak-insaat-emlak-109079","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/0/6/8/0/4/4/1738169438-9715571-44086012.jpeg","Toprak İnşaat Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/0/9/0/1/36bbf404-04fd-41d0-bbfc-d763fd4089a9.jpg"
"https://www.hepsiemlak.com/istanbul-kartal-hurriyet-kiralik/daire/102386-2387","16","15.000","28-02-2025","2 +
                          1","100 m²","22
                        Yaşında","Yüksek Giriş","","","","E-5 Metroya 13 Dk. Yürüme Kombili Balkonlu Ferah 2+1","İstanbul / Kartal / Hürriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/9/8/0/9/3/4/1740570316-577945-43908948.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/23474-34206","34","45.000","27-02-2025","3 +
                          1","130 m²","35
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fidan'dan Göztepe - Şair Arşi, Minibüse Yakın, 3+1 Özel Dekorlu","İstanbul / Kadıköy / Merdivenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/fidan-emlak-23474","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/4/3/2/0/81a6f7bf-537f-4f87-b640-2d7d6401974a.jpg","Fidan Emlak",""
"https://www.hepsiemlak.com/istanbul-besiktas-etiler-kiralik/daire/2845-4350","34","165.000","03-03-2025","3 +
                          1","160 m²","8
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Size Özel Etilerde Yeni Binada, Asansörlü, Kapalı Garajlı 3+1","İstanbul / Beşiktaş / Etiler Mah.","https://www.hepsiemlak.com/emlak-ofisi/size-ozel-emlak-2845","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/8/2/0/0/63c823a2-c0a1-4e74-9952-1da69d9b8f09.jpg","Size Özel Emlak",""
"https://www.hepsiemlak.com/istanbul-avcilar-ambarli-kiralik/daire/27926-3874","30","11.000","04-03-2025","2 +
                          1","90 m²","35
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Turyap'tan Armağan Sitesinde Bahçe Katı 2+1 Kiralık Daire","İstanbul / Avcılar / Ambarlı Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-halkali-merkez-kiralik/daire/129856-15","9","20.000","03-03-2025","2 +
                          1","70 m²","3
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Halkalı Merkezde Yeni Butik Sitede Kiralık Daire","İstanbul / Küçükçekmece / Halkalı Merkez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/8/9/2/9/8/3/1653912562-710825-38929885.jpeg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/114218-2686","15","35.000","26-02-2025","2 +
                          1","85 m²","Sıfır Bina","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul House'dan Bahçelievler'de Sıfır Binada 2+1 Bahçe Katı","İstanbul / Bahçelievler / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/istanbul-house-114218","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/3/1/4/2/4/4/b69c62ed-04ad-4798-8faf-4a7d52afecff.jpg","İstanbul House","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/2/4/1/1/69e907fc-fb3a-418a-93f7-3deefd7aaff0.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/37075-732","15","30.000","28-02-2025","3 +
                          1","125 m²","36
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Akdeniz'den  Şair Arşi Sahra Aralığı Sok 3+1 Kiralık Daire","İstanbul / Kadıköy / Merdivenköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/7/8/3/3/3/4/77d67084-9404-4f67-b030-934101b66246.jpg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-soganli-kiralik/daire/103274-1180","23","36.500","03-03-2025","3 +
                          2","160 m²","7
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Next House'dan, Çavuşpaşa'da, 3+2, 160m2, Dubleks, Daire.","İstanbul / Bahçelievler / Soğanlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/next-house-bahcelievler-103274","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/5/3/7/2/4/4/1fa5185a-0014-4591-a013-a6f39ff04e65.jpg","Next House Bahçelievler","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/2/3/0/1/04c26ab7-57d0-4233-9a78-36b4b1da972f.jpg"
"https://www.hepsiemlak.com/istanbul-beyoglu-asmali-mescit-kiralik/daire/117700-336","23","60.000","02-03-2025","3 +
                          1","125 m²","50
                        Yaşında","2. Kat","","","","Tepebaşı Cadde Üstünde 2.Kat 3+1 Full Eşyalı Haliç Manzaralı Daire","İstanbul / Beyoğlu / Asmalı Mescit Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/3/8/8/7/3/4/1733042470383-43788353.jpg","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-fatih-kiralik/daire/125785-549","20","13.500","04-03-2025","1 +
                          1","65 m²","4
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık 1+1 Yüksek Giriş Daire!","İstanbul / Esenyurt / Fatih Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/4/7/7/2/4/4/1795c2a0-c6f1-4359-8ac3-6ce4b90f17f1.jpg","",""
"https://www.hepsiemlak.com/istanbul-fatih-seyyid-omer-kiralik/daire/88208-1837","20","20.000","04-03-2025","2 +
                          1","80 m²","35
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Başvekil Emlaktan Çapa Uzunyusuf'ta Y.Giriş 2+1 Eşyalı Daire","İstanbul / Fatih / Seyyid Ömer Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/5/8/4/2/4/4/0aca07b4-3ed5-4d5e-b48c-3f03f2a4f95b.jpg","",""
"https://www.hepsiemlak.com/istanbul-adalar-heybeliada-kiralik/daire/12854-231","20","50.000","26-02-2025","2 +
                          1","110 m²","35
                        Yaşında","Yüksek Giriş","","","","Heybeliada'da  Merkeze Yakın Bahçe Katı Daire","İstanbul / Adalar / Heybeliada Mah.","https://www.hepsiemlak.com/emlak-ofisi/durmusoglu-insaat-emlak-12854","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/8/4/0/9/3/4/ff18f3d7-bde2-4546-997c-f1bbcc186939.jpg","Durmuşoğlu İnşaat Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/8/2/1/0/83b66aba-de9f-4d91-9b57-924d44f479cc.jpg"
"https://www.hepsiemlak.com/istanbul-fatih-aksaray-kiralik/daire/87105-657","20","32.000","01-03-2025","3 +
                          1","110 m²","40
                        Yaşında","1. Kat","","","","Haseki Cerrah Paşa Caddesinin Üstünde İş Yerine Kiralık Daire 1. Kat","İstanbul / Fatih / Aksaray Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/0/0/3/7/3/4/6d38f7d5-8f85-490f-8264-e7b2d10838fb.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-omer-avni-kiralik/daire/18707-16788","14","28.500","03-03-2025","1 +
                          1","70 m²","31
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ceylan'dan Gümüşsuyu'nda Full Mobilyalı 1+1 Daire","İstanbul / Beyoğlu / Ömer Avni Mah.","https://www.hepsiemlak.com/emlak-ofisi/nuray-ceylan-emlak-18707","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/4/6/3/1/4/4/265e23ad-721a-435e-b0a0-15ef93886c11.jpg","Nuray Ceylan Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/7/8/1/0/780e942a-7a37-46bf-9fd4-d48faaba84b8.jpg"
"https://www.hepsiemlak.com/istanbul-bagcilar-yenimahalle-kiralik/daire/153245-728","12","25.000","04-03-2025","1 +
                          1","90 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Eliften Bağcılar Güneşli Mahallesi’nde 1+1 Eşyalı Daire","İstanbul / Bağcılar / Yenimahalle Mah.","https://www.hepsiemlak.com/emlak-ofisi/elif-emlak-gayrimenkul-153245","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/1/8/7/2/4/4/1741088015-440911-44278196.jpeg","Elif Emlak & Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/2/3/5/1/448b7bd5-7cee-477c-a5ea-70b55343c159.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/82808-1094","28","15.500","28-02-2025","2 +
                          1","80 m²","40
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kagıthane Harmantepe Mah.2+1 Kiralık Giriş Katı","İstanbul / Kağıthane / Harmantepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/7/7/5/2/4/4/1740725788751-44257746.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kalyoncu-kullugu-kiralik/daire/9378-1641","28","35.000","03-03-2025","3 +
                          1","90 m²","60
                        Yaşında","4. Kat","","","","Beyoğlu Ömer Hayyam Da Temiz Mobilyalı Kiralık Daire","İstanbul / Beyoğlu / Kalyoncu Kulluğu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/5/4/6/3/3/4/1726138171-859201-43364542.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-zuhtupasa-kiralik/daire/1006-19153","22","66.000","01-03-2025","3 +
                          1","120 m²","16
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fenerbahçe Sahil Caddesi Doğa Ve Deniz Manzaralı 3+1","İstanbul / Kadıköy / Zühtüpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/mega-emlak-1006/mega-gayrimenkul-1006","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/5/3/6/2/4/4/c4f49075-769c-451c-add5-e68d9a89edde.jpg","Mega Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/0/0/1/0/0/32529a92-71ff-4ea8-86c3-05797f1ae79e.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-gayrettepe-kiralik/daire/22543-3527","22","42.500","03-03-2025","3 +
                          1","140 m²","45
                        Yaşında","Kot 2","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Gayrettepe Merkezde 3+1 140 M2 Otoparklı Asansörlü Balkonlu Çift Wc' Li Yenilenmiş Ferah Bahçe Katı","İstanbul / Beşiktaş / Gayrettepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/net-emlak-22543","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/0/1/7/1/4/4/8f7978c8-7de7-4cb3-ad09-b632d04f6184.jpg","Net Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/4/5/2/2/0/16f56fe8-24a2-41e2-b73a-d21504d52797.jpg"
"https://www.hepsiemlak.com/istanbul-zeytinburnu-merkezefendi-kiralik/daire/91261-932","19","35.000","04-03-2025","3 +
                          1","110 m²","31
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Tercüman Sitesinde  3+1 Temiz Kiralık Ofis","İstanbul / Zeytinburnu / Merkezefendi Mah.","https://www.hepsiemlak.com/emlak-ofisi/inter-house-emlak-91261","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/8/7/7/2/4/4/f0c7d28c-dd04-46b4-b5a4-2fc6bc1a1ae8.jpg","İnter House Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/2/1/9/0/2681413f-b60d-4961-a768-4727f4f68d1f.jpg"
"https://www.hepsiemlak.com/istanbul-sancaktepe-mevlana-kiralik/daire/117558-437","19","13.000","01-03-2025","1 +
                          1","75 m²","6
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sancaktepe Mevlana Mah Kiralık 1+1 Daire Bahçe Katı","İstanbul / Sancaktepe / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/8/1/6/2/4/4/1740778710362-44261884.jpg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-fenerbahce-kiralik/daire/4245-9820","19","75.000","28-02-2025","3 +
                          1","100 m²","40
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fenerbahçe Fuat Paşa Caddesi'nde Taşınmaya Hazır Kiralık 3+1","İstanbul / Kadıköy / Fenerbahçe Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-platin-4245","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/7/7/5/2/4/4/95ccb267-22b1-4662-984e-2347c87c2487.jpg","Kw Platin","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/2/4/0/0/46fc464c-d74c-4a98-b0dd-4d0625378168.jpg"
"https://www.hepsiemlak.com/istanbul-beyoglu-gumussuyu-kiralik/daire/1816-1048","19","37.000","02-03-2025","2 +
                          1","70 m²","50
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Gümüşsuyu Ülker Sokak'ta 2+1 Full-Eşyalı Yüksek Giriş Kat","İstanbul / Beyoğlu / Gümüşsuyu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/1/0/5/2/4/4/281abcaa-4998-4cf2-b023-88eafdd32302.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-bozkurt-kiralik/daire/9979-1464","19","26.000","03-03-2025","2 +
                          1","75 m²","35
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Metro'ya Çok Yakın Baysungur Sokak 1.Ada'da Yüksek Giriş Kat Kiralık Daire","İstanbul / Şişli / Bozkurt Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/1/1/2/2/4/4/3ed0d8c2-7735-4600-978e-4aad5451f28b.jpg","",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-guzelce-kiralik/daire/26073-3173","13","20.000","04-03-2025","2 +
                          1","120 m²","20
                        Yaşında","1. Kat","","","","Işıl Dan Güzelcede Temiz,Geniş 2+1 Kiralık Daire","İstanbul / Büyükçekmece / Güzelce Mah.","https://www.hepsiemlak.com/emlak-ofisi/isil-emlak-26073","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/3/9/4/8/3/4/6ac1cf97-e8ad-41dc-9b9a-4c01cb3e1064.jpg","Işıl Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/0/6/2/0/e34f3e3f-556a-4e16-8d3e-81f9d27fcac1.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/155613-45","8","42.000","01-03-2025","1 +
                          1","55 m²","3
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Metroya Yakın Kiralık Eşyalı 1+1","İstanbul / Kağıthane / Ortabayır Mah.","https://www.hepsiemlak.com/emlak-ofisi/tabya-gayrimenkul-155613","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Tabya Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-sariyer-tarabya-kiralik/daire/0-44259478","8","40.000","28-02-2025","2 +
                          1","110 m²","30
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Tarabya Aydınevler Nezih Mahallede Kiralık 2+1","İstanbul / Sarıyer / Tarabya Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/118239-8825","40","25.000","04-03-2025","1 +
                          1","70 m²","29
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Dairenin İçi Tadilat Yapıldı,   4.Levent Metroya Yürüme 7dk,","İstanbul / Kağıthane / Sultan Selim Mah.","https://www.hepsiemlak.com/emlak-ofisi/adige-insaat-gayrimenkul-118239","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/2/8/1/1/92ca2b2d-4b9f-4eee-98df-a5e274aa6627.jpg","Adige İnşaat Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-kartaltepe-kiralik/daire/13677-1791","33","13.000","01-03-2025","3 +
                          0","60 m²","45
                        Yaşında","Bodrum","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","B.Köy K.Tepe'de Giray Gayrimenkul'den 3 Odalı Bodrum Kat Kiralık Daire","İstanbul / Bakırköy / Kartaltepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/9/5/6/2/4/4/b2658531-7357-454a-96cc-837aab0bd906.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/142942-1227","23","31.000","28-02-2025","2 +
                          1","90 m²","9
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","4.Levent Çeliktepe 2+1 Sıfır Eşyalı Kiralık Daire","İstanbul / Kağıthane / Çeliktepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/vekil-gayrimenkul-danismanlik-142942","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/7/8/5/2/4/4/da212abc-e87d-45f6-8424-db06d3c070b3.jpg","Vekil Gayrimenkul Danışmanlık","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/9/2/4/1/fc8477cb-2a3e-497c-b10a-f2ca358c42d4.jpg"
"https://www.hepsiemlak.com/istanbul-bahcelievler-hurriyet-kiralik/daire/131680-2072","21","30.000","28-02-2025","2 +
                          1","80 m²","1
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Re/max Hane'den  Bahçelievler Hürriyet Mah 2+1 Kiralık Daire","İstanbul / Bahçelievler / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hane-131680","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/4/0/6/2/4/4/cd7c5dd2-9efb-4ba8-a5e5-fe27c94330cd.jpg","Remax Hane","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/8/6/1/3/1/9988e3dc-0018-4487-b793-fd1565c55821.jpg"
"https://www.hepsiemlak.com/istanbul-maltepe-cinar-kiralik/daire/1003-12878","31","28.000","27-02-2025","2 +
                          1","85 m²","40
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Turyap'tan Merkezi Konumda Cadde Üzeri Metro Marmaraya Yakın 2+1","İstanbul / Maltepe / Çınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-bagdat-caddesi-temsilciligi-maltepe-1003","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/2/6/5/2/4/4/46dafccb-dc88-4e85-8639-93b871f369e3.jpg","Turyap Bağdat Caddesi Temsilciliği Maltepe","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/0/0/1/0/0/b2043ba0-4b36-426c-8fb7-b692f83e8c92.jpeg"
"https://www.hepsiemlak.com/istanbul-sariyer-rumeli-kavagi-kiralik/daire/136321-671","31","28.000","02-03-2025","2 +
                          1","75 m²","20
                        Yaşında","2. Kat","","","","Sarıyer Yeni Mahalle'de Eşyalı Kiralık Daire.","İstanbul / Sarıyer / Rumeli Kavağı Mah.","https://www.hepsiemlak.com/emlak-ofisi/aylis-gayrimenkul-136321","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/9/3/5/2/4/4/1740648174931-44253982.jpg","Aylis Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/2/3/6/3/1/f8deb28f-49ee-4a18-83be-3cf6db0a4acb.jpg"
